0 	0.000001 	0.000000
1 	0.000002 	0.000002
2 	0.000001 	0.000003
3 	0.000001 	0.000003
4 	0.000001 	0.000004
5 	0.000002 	0.000005
6 	0.000002 	0.000006
7 	0.000002 	0.000007
8 	0.000002 	0.000007
9 	0.000002 	0.000011
10 	0.000002 	0.000013
11 	0.000002 	0.000011
12 	0.000002 	0.000012
13 	0.000002 	0.000014
14 	0.000002 	0.000015
15 	0.000002 	0.000016
16 	0.000002 	0.000020
17 	0.000002 	0.000019
18 	0.000002 	0.000020
19 	0.000002 	0.000021
20 	0.000001 	0.000023
21 	0.000002 	0.000024
22 	0.000002 	0.000025
23 	0.000002 	0.000026
24 	0.000002 	0.000027
25 	0.000001 	0.000029
26 	0.000002 	0.000031
27 	0.000002 	0.000032
28 	0.000002 	0.000034
29 	0.000002 	0.000035
30 	0.000002 	0.000037
31 	0.000002 	0.000039
32 	0.000002 	0.000040
33 	0.000002 	0.000042
34 	0.000002 	0.000043
35 	0.000002 	0.000045
36 	0.000002 	0.000047
37 	0.000003 	0.000055
38 	0.000002 	0.000049
39 	0.000002 	0.000051
40 	0.000002 	0.000053
41 	0.000002 	0.000054
42 	0.000002 	0.000056
43 	0.000002 	0.000058
44 	0.000002 	0.000059
45 	0.000002 	0.000061
46 	0.000002 	0.000062
47 	0.000002 	0.000064
48 	0.000002 	0.000066
49 	0.000003 	0.000069
50 	0.000001 	0.000071
51 	0.000002 	0.000072
52 	0.000002 	0.000073
53 	0.000002 	0.000075
54 	0.000002 	0.000077
55 	0.000002 	0.000079
56 	0.000002 	0.000081
57 	0.000002 	0.000083
58 	0.000002 	0.000084
59 	0.000002 	0.000089
60 	0.000002 	0.000088
61 	0.000002 	0.000092
62 	0.000002 	0.000092
63 	0.000002 	0.000094
64 	0.000002 	0.000096
65 	0.000002 	0.000098
66 	0.000002 	0.000101
67 	0.000002 	0.000101
68 	0.000002 	0.000103
69 	0.000002 	0.000105
70 	0.000002 	0.000107
71 	0.000002 	0.000109
72 	0.000002 	0.000112
73 	0.000002 	0.000112
74 	0.000002 	0.000115
75 	0.000001 	0.000117
76 	0.000002 	0.000119
77 	0.000002 	0.000121
78 	0.000003 	0.000123
79 	0.000003 	0.000126
80 	0.000002 	0.000128
81 	0.000003 	0.000133
82 	0.000002 	0.000130
83 	0.000002 	0.000132
84 	0.000002 	0.000133
85 	0.000002 	0.000136
86 	0.000003 	0.000164
87 	0.000003 	0.000143
88 	0.000003 	0.000143
89 	0.000003 	0.000143
90 	0.000002 	0.000145
91 	0.000003 	0.000148
92 	0.000003 	0.000148
93 	0.000003 	0.000150
94 	0.000003 	0.000152
95 	0.000002 	0.000156
96 	0.000002 	0.000158
97 	0.000003 	0.000162
98 	0.000002 	0.000164
99 	0.000003 	0.000161
100 	0.000001 	0.000165
101 	0.000002 	0.000166
102 	0.000002 	0.000170
103 	0.000002 	0.000171
104 	0.000002 	0.000172
105 	0.000002 	0.000174
106 	0.000002 	0.000176
107 	0.000002 	0.000179
108 	0.000003 	0.000178
109 	0.000002 	0.000182
110 	0.000002 	0.000183
111 	0.000002 	0.000187
112 	0.000003 	0.000188
113 	0.000002 	0.000188
114 	0.000002 	0.000191
115 	0.000002 	0.000193
116 	0.000002 	0.000196
117 	0.000002 	0.000195
118 	0.000003 	0.000197
119 	0.000002 	0.000199
120 	0.000002 	0.000202
121 	0.000002 	0.000203
122 	0.000002 	0.000205
123 	0.000002 	0.000233
124 	0.000003 	0.000208
125 	0.000002 	0.000220
126 	0.000003 	0.000219
127 	0.000002 	0.000223
128 	0.000002 	0.000223
129 	0.000002 	0.000226
130 	0.000002 	0.000229
131 	0.000002 	0.000231
132 	0.000002 	0.000231
133 	0.000002 	0.000238
134 	0.000003 	0.000234
135 	0.000002 	0.000240
136 	0.000003 	0.000239
137 	0.000002 	0.000240
138 	0.000002 	0.000242
139 	0.000003 	0.000245
140 	0.000003 	0.000247
141 	0.000003 	0.000250
142 	0.000002 	0.000251
143 	0.000003 	0.000255
144 	0.000003 	0.000256
145 	0.000002 	0.000257
146 	0.000002 	0.000259
147 	0.000003 	0.000260
148 	0.000003 	0.000263
149 	0.000003 	0.000292
150 	0.000001 	0.000270
151 	0.000002 	0.000271
152 	0.000002 	0.000275
153 	0.000002 	0.000273
154 	0.000002 	0.000275
155 	0.000002 	0.000281
156 	0.000002 	0.000283
157 	0.000002 	0.000281
158 	0.000002 	0.000285
159 	0.000002 	0.000285
160 	0.000002 	0.000295
161 	0.000002 	0.000294
162 	0.000003 	0.000294
163 	0.000002 	0.000294
164 	0.000002 	0.000294
165 	0.000002 	0.000298
166 	0.000003 	0.000300
167 	0.000002 	0.000301
168 	0.000002 	0.000303
169 	0.000002 	0.000308
170 	0.000002 	0.000309
171 	0.000005 	0.000333
172 	0.000002 	0.000310
173 	0.000002 	0.000312
174 	0.000003 	0.000318
175 	0.000002 	0.000321
176 	0.000002 	0.000330
177 	0.000003 	0.000322
178 	0.000002 	0.000325
179 	0.000002 	0.000326
180 	0.000002 	0.000328
181 	0.000002 	0.000332
182 	0.000002 	0.000332
183 	0.000002 	0.000337
184 	0.000002 	0.000339
185 	0.000002 	0.000338
186 	0.000002 	0.000340
187 	0.000003 	0.000344
188 	0.000003 	0.000346
189 	0.000003 	0.000348
190 	0.000003 	0.000371
191 	0.000003 	0.000352
192 	0.000003 	0.000352
193 	0.000003 	0.000354
194 	0.000003 	0.000358
195 	0.000002 	0.000357
196 	0.000003 	0.000359
197 	0.000003 	0.000367
198 	0.000003 	0.000363
199 	0.000003 	0.000371
200 	0.000001 	0.000389
201 	0.000002 	0.000374
202 	0.000002 	0.000375
203 	0.000002 	0.000377
204 	0.000002 	0.000386
205 	0.000002 	0.000378
206 	0.000002 	0.000381
207 	0.000002 	0.000385
208 	0.000003 	0.000412
209 	0.000002 	0.000386
210 	0.000002 	0.000396
211 	0.000002 	0.000394
212 	0.000003 	0.000400
213 	0.000003 	0.000394
214 	0.000002 	0.000396
215 	0.000003 	0.000398
216 	0.000003 	0.000404
217 	0.000003 	0.000402
218 	0.000003 	0.000402
219 	0.000003 	0.000405
220 	0.000002 	0.000411
221 	0.000002 	0.000410
222 	0.000002 	0.000420
223 	0.000002 	0.000419
224 	0.000003 	0.000417
225 	0.000002 	0.000418
226 	0.000002 	0.000420
227 	0.000002 	0.000428
228 	0.000002 	0.000424
229 	0.000003 	0.000429
230 	0.000002 	0.000430
231 	0.000002 	0.000430
232 	0.000002 	0.000442
233 	0.000002 	0.000435
234 	0.000003 	0.000435
235 	0.000002 	0.000445
236 	0.000003 	0.000439
237 	0.000003 	0.000444
238 	0.000003 	0.000448
239 	0.000003 	0.000448
240 	0.000003 	0.000451
241 	0.000003 	0.000450
242 	0.000002 	0.000453
243 	0.000003 	0.000457
244 	0.000003 	0.000465
245 	0.000002 	0.000461
246 	0.000003 	0.000482
247 	0.000003 	0.000463
248 	0.000003 	0.000461
249 	0.000003 	0.000468
250 	0.000001 	0.000470
251 	0.000003 	0.000470
252 	0.000002 	0.000471
253 	0.000002 	0.000472
254 	0.000002 	0.000482
255 	0.000002 	0.000481
256 	0.000002 	0.000482
257 	0.000002 	0.000482
258 	0.000003 	0.000482
259 	0.000002 	0.000511
260 	0.000002 	0.000492
261 	0.000002 	0.000491
262 	0.000002 	0.000491
263 	0.000002 	0.000494
264 	0.000003 	0.000499
265 	0.000002 	0.000498
266 	0.000002 	0.000505
267 	0.000003 	0.000501
268 	0.000003 	0.000507
269 	0.000003 	0.000508
270 	0.000002 	0.000508
271 	0.000002 	0.000510
272 	0.000003 	0.000524
273 	0.000002 	0.000518
274 	0.000003 	0.000521
275 	0.000002 	0.000518
276 	0.000002 	0.000519
277 	0.000002 	0.000520
278 	0.000002 	0.000527
279 	0.000002 	0.000530
280 	0.000003 	0.000531
281 	0.000003 	0.000530
282 	0.000003 	0.000536
283 	0.000003 	0.000536
284 	0.000003 	0.000549
285 	0.000002 	0.000538
286 	0.000003 	0.000549
287 	0.000003 	0.000542
288 	0.000003 	0.000546
289 	0.000003 	0.000547
290 	0.000003 	0.000550
291 	0.000003 	0.000554
292 	0.000003 	0.000553
293 	0.000003 	0.000553
294 	0.000003 	0.000555
295 	0.000002 	0.000563
296 	0.000003 	0.000581
297 	0.000003 	0.000562
298 	0.000003 	0.000565
299 	0.000003 	0.000569
300 	0.000001 	0.000577
301 	0.000003 	0.000570
302 	0.000003 	0.000571
303 	0.000003 	0.000578
304 	0.000002 	0.000583
305 	0.000002 	0.000580
306 	0.000002 	0.000579
307 	0.000003 	0.000603
308 	0.000003 	0.000587
309 	0.000003 	0.000587
310 	0.000002 	0.000587
311 	0.000003 	0.000590
312 	0.000003 	0.000590
313 	0.000003 	0.000596
314 	0.000003 	0.000605
315 	0.000003 	0.000597
316 	0.000003 	0.000602
317 	0.000003 	0.000605
318 	0.000003 	0.000621
319 	0.000002 	0.000607
320 	0.000003 	0.000605
321 	0.000003 	0.000618
322 	0.000003 	0.000609
323 	0.000003 	0.000616
324 	0.000003 	0.000615
325 	0.000002 	0.000621
326 	0.000003 	0.000618
327 	0.000003 	0.000623
328 	0.000003 	0.000626
329 	0.000003 	0.000629
330 	0.000002 	0.000629
331 	0.000003 	0.000631
332 	0.000003 	0.000632
333 	0.000003 	0.000632
334 	0.000003 	0.000632
335 	0.000002 	0.000638
336 	0.000003 	0.000642
337 	0.000003 	0.000639
338 	0.000003 	0.000642
339 	0.000003 	0.000664
340 	0.000003 	0.000647
341 	0.000003 	0.000647
342 	0.000003 	0.000647
343 	0.000003 	0.000656
344 	0.000003 	0.000655
345 	0.000003 	0.000658
346 	0.000003 	0.000655
347 	0.000003 	0.000661
348 	0.000003 	0.000683
349 	0.000003 	0.000663
350 	0.000001 	0.000664
351 	0.000003 	0.000680
352 	0.000003 	0.000669
353 	0.000003 	0.000673
354 	0.000002 	0.000675
355 	0.000003 	0.000678
356 	0.000003 	0.000675
357 	0.000002 	0.000687
358 	0.000003 	0.000694
359 	0.000002 	0.000683
360 	0.000002 	0.000684
361 	0.000003 	0.000690
362 	0.000003 	0.000698
363 	0.000003 	0.000689
364 	0.000003 	0.000693
365 	0.000003 	0.000697
366 	0.000003 	0.000698
367 	0.000003 	0.000714
368 	0.000003 	0.000701
369 	0.000003 	0.000698
370 	0.000002 	0.000699
371 	0.000003 	0.000702
372 	0.000003 	0.000707
373 	0.000003 	0.000707
374 	0.000003 	0.000712
375 	0.000002 	0.000713
376 	0.000003 	0.000727
377 	0.000003 	0.000717
378 	0.000003 	0.000717
379 	0.000003 	0.000725
380 	0.000003 	0.000720
381 	0.000003 	0.000730
382 	0.000002 	0.000727
383 	0.000003 	0.000728
384 	0.000003 	0.000728
385 	0.000003 	0.000753
386 	0.000003 	0.000732
387 	0.000003 	0.000737
388 	0.000003 	0.000734
389 	0.000003 	0.000741
390 	0.000003 	0.000744
391 	0.000003 	0.000743
392 	0.000003 	0.000744
393 	0.000003 	0.000750
394 	0.000003 	0.000757
395 	0.000002 	0.000752
396 	0.000003 	0.000750
397 	0.000003 	0.000755
398 	0.000003 	0.000760
399 	0.000003 	0.000757
400 	0.000001 	0.000765
401 	0.000002 	0.000766
402 	0.000003 	0.000781
403 	0.000003 	0.000770
404 	0.000003 	0.000765
405 	0.000003 	0.000782
406 	0.000002 	0.000769
407 	0.000003 	0.000774
408 	0.000003 	0.000780
409 	0.000003 	0.000776
410 	0.000002 	0.000778
411 	0.000003 	0.000800
412 	0.000003 	0.000781
413 	0.000003 	0.000784
414 	0.000003 	0.000787
415 	0.000003 	0.000789
416 	0.000003 	0.000787
417 	0.000003 	0.000793
418 	0.000003 	0.000797
419 	0.000003 	0.000808
420 	0.000002 	0.000807
421 	0.000003 	0.000803
422 	0.000003 	0.000801
423 	0.000003 	0.000809
424 	0.000003 	0.000810
425 	0.000002 	0.000807
426 	0.000003 	0.000818
427 	0.000005 	0.000831
428 	0.000003 	0.000812
429 	0.000003 	0.000820
430 	0.000003 	0.000817
431 	0.000003 	0.000825
432 	0.000003 	0.000822
433 	0.000003 	0.000824
434 	0.000003 	0.000830
435 	0.000003 	0.000848
436 	0.000003 	0.000828
437 	0.000003 	0.000828
438 	0.000003 	0.000846
439 	0.000003 	0.000833
440 	0.000003 	0.000836
441 	0.000003 	0.000847
442 	0.000003 	0.000855
443 	0.000003 	0.000837
444 	0.000003 	0.000844
445 	0.000002 	0.000843
446 	0.000003 	0.000863
447 	0.000003 	0.000859
448 	0.000003 	0.000856
449 	0.000003 	0.000856
450 	0.000001 	0.000854
451 	0.000003 	0.000856
452 	0.000003 	0.000862
453 	0.000003 	0.000870
454 	0.000003 	0.000882
455 	0.000002 	0.000871
456 	0.000002 	0.000872
457 	0.000002 	0.000864
458 	0.000003 	0.000873
459 	0.000003 	0.000870
460 	0.000002 	0.000875
461 	0.000003 	0.000876
462 	0.000003 	0.000899
463 	0.000003 	0.000885
464 	0.000003 	0.000887
465 	0.000003 	0.000885
466 	0.000003 	0.000886
467 	0.000003 	0.000885
468 	0.000004 	0.001059
469 	0.000003 	0.000973
470 	0.000003 	0.000896
471 	0.000003 	0.000891
472 	0.000003 	0.000900
473 	0.000003 	0.000907
474 	0.000003 	0.000900
475 	0.000002 	0.000905
476 	0.000003 	0.000931
477 	0.000003 	0.000906
478 	0.000003 	0.000907
479 	0.000003 	0.000909
480 	0.000003 	0.000908
481 	0.000003 	0.000912
482 	0.000003 	0.000913
483 	0.000003 	0.000923
484 	0.000003 	0.000919
485 	0.000003 	0.000919
486 	0.000003 	0.000923
487 	0.000003 	0.000927
488 	0.000003 	0.000930
489 	0.000003 	0.000926
490 	0.000003 	0.000944
491 	0.000003 	0.000940
492 	0.000003 	0.000945
493 	0.000003 	0.000948
494 	0.000003 	0.000937
495 	0.000002 	0.000939
496 	0.000003 	0.000953
497 	0.000003 	0.000963
498 	0.000003 	0.000944
499 	0.000003 	0.000950
500 	0.000001 	0.000951
501 	0.000003 	0.000960
502 	0.000003 	0.000962
503 	0.000002 	0.000956
504 	0.000003 	0.000984
505 	0.000003 	0.000967
506 	0.000003 	0.000963
507 	0.000003 	0.000984
508 	0.000003 	0.000973
509 	0.000003 	0.000969
510 	0.000002 	0.000987
511 	0.000003 	0.000973
512 	0.000003 	0.000981
513 	0.000003 	0.000980
514 	0.000003 	0.000984
515 	0.000002 	0.000980
516 	0.000003 	0.000983
517 	0.000003 	0.001002
518 	0.000003 	0.000984
519 	0.000003 	0.000992
520 	0.000002 	0.000990
521 	0.000003 	0.001003
522 	0.000003 	0.000997
523 	0.000003 	0.001015
524 	0.000003 	0.001016
525 	0.000002 	0.000999
526 	0.000003 	0.001002
527 	0.000003 	0.001001
528 	0.000002 	0.001004
529 	0.000003 	0.001005
530 	0.000003 	0.001023
531 	0.000003 	0.001017
532 	0.000003 	0.001009
533 	0.000003 	0.001014
534 	0.000003 	0.001017
535 	0.000003 	0.001018
536 	0.000003 	0.001031
537 	0.000003 	0.001021
538 	0.000004 	0.001185
539 	0.000004 	0.001098
540 	0.000004 	0.001055
541 	0.000003 	0.001036
542 	0.000003 	0.001055
543 	0.000003 	0.001044
544 	0.000003 	0.001041
545 	0.000003 	0.001034
546 	0.000003 	0.001039
547 	0.000003 	0.001043
548 	0.000003 	0.001058
549 	0.000003 	0.001041
550 	0.000001 	0.001046
551 	0.000003 	0.001056
552 	0.000003 	0.001055
553 	0.000003 	0.001052
554 	0.000002 	0.001054
555 	0.000003 	0.001082
556 	0.000003 	0.001054
557 	0.000002 	0.001064
558 	0.000003 	0.001060
559 	0.000003 	0.001075
560 	0.000002 	0.001062
561 	0.000003 	0.001089
562 	0.000002 	0.001067
563 	0.000003 	0.001072
564 	0.000003 	0.001070
565 	0.000003 	0.001073
566 	0.000003 	0.001076
567 	0.000003 	0.001096
568 	0.000003 	0.001080
569 	0.000003 	0.001082
570 	0.000003 	0.001087
571 	0.000003 	0.001088
572 	0.000003 	0.001106
573 	0.000003 	0.001095
574 	0.000003 	0.001090
575 	0.000002 	0.001093
576 	0.000003 	0.001095
577 	0.000003 	0.001095
578 	0.000003 	0.001115
579 	0.000003 	0.001099
580 	0.000003 	0.001101
581 	0.000003 	0.001106
582 	0.000003 	0.001108
583 	0.000003 	0.001112
584 	0.000003 	0.001136
585 	0.000003 	0.001120
586 	0.000003 	0.001113
587 	0.000003 	0.001132
588 	0.000003 	0.001123
589 	0.000003 	0.001118
590 	0.000003 	0.001130
591 	0.000003 	0.001119
592 	0.000003 	0.001123
593 	0.000003 	0.001148
594 	0.000003 	0.001125
595 	0.000002 	0.001134
596 	0.000003 	0.001131
597 	0.000003 	0.001133
598 	0.000003 	0.001136
599 	0.000003 	0.001162
600 	0.000001 	0.001141
601 	0.000003 	0.001151
602 	0.000003 	0.001144
603 	0.000003 	0.001146
604 	0.000003 	0.001160
605 	0.000003 	0.001153
606 	0.000003 	0.001152
607 	0.000003 	0.001167
608 	0.000003 	0.001163
609 	0.000002 	0.001157
610 	0.000002 	0.001175
611 	0.000003 	0.001175
612 	0.000002 	0.001161
613 	0.000003 	0.001168
614 	0.000003 	0.001183
615 	0.000003 	0.001171
616 	0.000003 	0.001202
617 	0.000003 	0.001175
618 	0.000003 	0.001188
619 	0.000003 	0.001181
620 	0.000002 	0.001187
621 	0.000003 	0.001208
622 	0.000003 	0.001188
623 	0.000003 	0.001188
624 	0.000003 	0.001192
625 	0.000002 	0.001193
626 	0.000003 	0.001211
627 	0.000003 	0.001197
628 	0.000003 	0.001197
629 	0.000003 	0.001203
630 	0.000003 	0.001199
631 	0.000003 	0.001206
632 	0.000003 	0.001232
633 	0.000003 	0.001216
634 	0.000003 	0.001217
635 	0.000002 	0.001212
636 	0.000003 	0.001215
637 	0.000003 	0.001238
638 	0.000003 	0.001217
639 	0.000003 	0.001221
640 	0.000003 	0.001224
641 	0.000003 	0.001231
642 	0.000003 	0.001248
643 	0.000003 	0.001245
644 	0.000003 	0.001229
645 	0.000003 	0.001240
646 	0.000003 	0.001236
647 	0.000003 	0.001254
648 	0.000003 	0.001246
649 	0.000004 	0.001268
650 	0.000002 	0.001264
651 	0.000003 	0.001267
652 	0.000003 	0.001258
653 	0.000003 	0.001287
654 	0.000003 	0.001259
655 	0.000002 	0.001257
656 	0.000003 	0.001252
657 	0.000002 	0.001264
658 	0.000003 	0.001277
659 	0.000003 	0.001261
660 	0.000002 	0.001264
